(66, -20.004075235109624, -8.896332433964263)
(67, -18.015807560137176, -8.987527185225991)
(68, -17.96062717770028, -9.077258185150733)
(69, -18.063576158940315, -9.16712136488863)
(70, -18.072789115646174, -9.256178042396204)
(71, -17.8333333333331, -9.341949595305573)
(72, -17.895053003533423, -9.427480629387851)
(73, -17.931914893616813, -9.51252497203014)
(74, -18.047328244274617, -9.597873004752586)
(75, -17.852091254752676, -9.680415187252587)
(76, -17.87943925233627, -9.762405427903424)
(77, -17.892929292929068, -9.84371066655368)
(78, -17.97142857142835, -9.924987845602425)
(79, -17.97366771159868, -10.005474644262387)
(80, -18.05394321766557, -10.085959329996419)
(81, 11.957575757575375, -9.8655239791207)
(82, -18.163576158940273, -9.948504500918897)
(83, -18.066903914590487, -10.029688495055613)
(84, -17.87449664429527, -10.10813657654801)
(85, -18.016393442622743, -10.187219145208756)
(86, -17.92764505119433, -10.264623404268612)
(87, -17.85787545787508, -10.340555924804677)
(88, -17.885906040268438, -10.416009425959315)
(89, -17.920289855072145, -10.491052230250444)
(90, -17.973426573426508, -10.565875973682205)
(91, -19.452802359881964, -10.654745237544201)
(92, -17.952380952380942, -10.727721594692568)
(93, -17.97692307692285, -10.80021360951487)
(94, -18.031249999999417, -10.872523973419716)
(95, -17.978014184396933, -10.943578875529488)
(96, 11.105220883534182, -10.723090877938851)
(97, -17.90996884735197, -10.794959657632981)
(98, -18.02862190812696, -10.867296280137921)
(99, -17.90293040293018, -10.937652621365844)
(100, 14.330795847751178, -10.684968136674673)
(101, -17.9606271777003, -10.757724727084929)
(102, -18.088475836430973, -10.831032238178388)
(103, -17.956756756756583, -10.902289483364168)
(104, -16.71363636363605, -10.960402952166888)
(105, -21.060450160771676, -11.061403424252935)
(106, -17.99999999999993, -11.130789390010406)
(107, -17.924908424908118, -11.198730580359383)
(108, -31.42258064516174, -11.400969081007407)
(109, -17.934661354581383, -11.466306003743147)
(110, -18.032876712328644, -11.531971710829003)
(111, -18.030201342281647, -11.596954007143529)
(112, -17.876306620208865, -11.659747533274182)
(113, -17.921052631578537, -11.722360584257224)
(114, -17.83020134228172, -11.78343899183747)
(115, -17.921712538226238, -11.844821727301357)
(116, -18.08793774319037, -11.907252887460247)
(117, -18.019188191881643, -11.968372240504461)
(118, -18.093399339933832, -12.029622511498754)
(119, -27.222580645161443, -12.18155209283538)
(120, -17.9927392739273, -12.239663964646299)
(121, 13.702681992336997, -11.980240505076464)
(122, -18.030769230769405, -12.040745792333395)
(123, -18.052631578947093, -12.100864650199533)
(124, -18.06357615894033, -12.160491765286942)
(125, -17.846953405017757, -12.217356381684251)
(126, -6.811484098939661, -12.163297658856806)
(127, 10.519379844961305, -11.936470883818624)
(128, -18.045454545454422, -11.997560720434983)
(129, -17.988039867109514, -12.057465511901729)
(130, -17.98434163701044, -12.116734273152815)
(131, -18.075432525951385, -12.1763212556808)
(132, -17.9714285714284, -12.234272328838278)
(133, -18.02622950819657, -12.29219190063186)
(134, -14.697540983606297, -12.316245391461605)
(135, -17.988039867109418, -12.372963336218081)
(136, -16.258812260536132, -12.411821825461262)
(137, -17.903244837758024, -12.46673605558423)
(138, -18.035640138408112, -12.52242509641247)
(139, -18.057664233576368, -12.577777487784108)
(140, 9.329411764705684, -12.35870559525921)
(141, -17.866666666666497, -12.413785205973282)
(142, -18.04335664335631, -12.470080920347113)
(143, -17.971428571428433, -12.525094396857927)
(144, -18.054744525547278, -12.58039089814482)
(145, -18.04831460674151, -12.635070135230787)
(146, -17.999261992619708, -12.688712053804677)
(147, -18.093617021276312, -12.742761103479394)
(148, -18.0520912547526, -12.795854404992127)
(149, -18.0557377049179, -12.848453237991386)
(150, -18.087937743190427, -12.900848083043375)
(151, -17.938834951456176, -12.951227951727503)
(152, -17.980495356037085, -13.001520625770599)
(153, -17.9214046822741, -13.050719466335634)
(154, -18.069064748201182, -13.100902919154288)
(155, -18.020224719100927, -13.150096137153755)
(156, -18.072789115646074, -13.199323066938678)
(157, 12.119379844960894, -12.946136037819683)
(158, -17.987725631768694, -12.996551933759172)
(159, -17.90851735015756, -13.045671587923156)
(160, -18.076923076922924, -13.095984102813153)
(161, -18.021052631578748, -13.14523478810081)
(162, -17.924908424908118, -13.193031524468882)
(163, -18.04890965732079, -13.2415903057974)
(164, -17.815189873417633, -13.287326301473604)
(165, 12.17037037037018, -13.032749334755167)
(166, -17.928985507246352, -13.081711696480077)
(167, -18.055555555555305, -13.13145013507083)
(168, -18.013559322033654, -13.180271226940459)
(169, -18.048909657320813, -13.228957611244262)
(170, 12.503952569169401, -12.971628509440125)
(171, -18.07849462365568, -13.02269717058228)
(172, -17.970068027210722, -13.072170879148564)
(173, -18.029268292682676, -13.121741853283904)
(174, -17.92758620689637, -13.169800296820029)
(175, -18.057706093189864, -13.218679354783728)
(176, -18.038951310861172, -13.266882074344501)
(177, -18.037918215613185, -13.314592435757188)
(178, -17.88452012383878, -13.360291712638004)
(179, -17.979104477611877, -13.406479840287743)
(180, -17.999369085173335, -13.452408732736599)
(181, -17.99434628975238, -13.497828108306757)
(182, -18.0079037800685, -13.542928865024374)
(183, -17.91107266435937, -13.586610303017723)
(184, -18.033085501858462, -13.63107505500613)
(185, 11.116129032257847, -13.383603014133492)
(186, -18.028621908126965, -13.430053203073426)
(187, -17.899369085173408, -13.474746361894425)
(188, -20.136601307189483, -13.541364911347376)
(189, -17.958441558441358, -13.585535677818315)
(190, -17.960450160771632, -13.629284822647849)
(191, -18.02329317269066, -13.673224906148278)
(192, -17.95231788079462, -13.71601583589474)
(193, 21.74285714285668, -13.361427106107227)
(194, -18.24785276073613, -13.410291362653517)
(195, -17.999999999999968, -13.456188449026982)
(196, -10.857348242811295, -13.430200046964826)
(197, 9.161565836298978, -13.204282388132187)
(198, -13.607664233576406, -13.208316206586629)
(199, -17.90338983050827, -13.255266942825845)
(200, -17.958730158730035, -13.302301574984886)
(201, -18.078947368420913, -13.350068032919246)
(202, -17.980952380952225, -13.396376876399577)
(203, -17.977076411960002, -13.44218387175518)
(204, 11.196969696968806, -13.19579233606794)
(205, 15.03333333333213, -12.913501079373939)
(206, -18.002236421725026, -12.964388432797449)
(207, -17.969930069929823, -13.014443849168773)
(208, -17.938871473354034, -13.063688125410627)
(209, -17.840614334470747, -13.111457387501227)
(210, 27.322097378276304, -12.707121839843452)
(211, 8.575438596491116, -12.494296235480107)
(212, 12.077419354838401, -12.248579079576922)
(213, -18.092079207920616, -12.307014080860359)
(214, 34.036781609194364, -11.843576123959812)
(215, -18.042857142856917, -11.905568934148784)
(216, -17.9135888501741, -11.965649133309036)
(217, 9.029411764705753, -11.755698524328889)
(218, -18.09862542955352, -11.819127793381135)
(219, -12.581182795699046, -11.826748343404315)
(220, 15.635772357723184, -11.55212313639304)
(221, 9.841605839416168, -11.33818584663495)
(222, -18.09926199262014, -11.405796608094802)
(223, 9.81886792452822, -11.193549962768572)
(224, -17.930201342281634, -11.260916476563702)
(225, -18.097833935017803, -11.329285651148243)
(226, -17.821404682274007, -11.394206841459502)
(227, 10.287889273356363, -11.177385880311343)
(228, 12.110144927535819, -10.944510572232872)
(229, 15.366666666665258, -10.68139879984389)
(230, -18.06927899686551, -10.755277601814106)
(231, -18.002564102563905, -10.827750466821604)
(232, -18.028985507246357, -10.89976281722585)
(233, -17.94052287581677, -10.97017041781176)
(234, -5.516666666666413, -10.915635380300307)
(235, -18.093399339933764, -10.98741301989664)
(236, -17.93630573248386, -11.056901947022514)
(237, -17.93093093093077, -11.125642236861596)
(238, -17.948951048950878, -11.19387532498249)
(239, -17.833333333333126, -11.260269905065995)
(240, -17.92432432432415, -11.326910449258577)
(241, -18.047540983606385, -11.394116754602054)
(242, -18.083870967741817, -11.461014296733453)
(243, -18.054676258992945, -11.526950916356046)
(244, -17.97796610169485, -11.591461068209433)
(245, -18.031506849314837, -11.655861526020487)
(246, -18.071428571428516, -11.720017196474569)
(247, 11.374074074073702, -11.489076283769087)
(248, 16.493749999999757, -11.2092480209314)
(249, -18.00851735015751, -11.27724071422366)
(250, -18.09936908517326, -11.345461997933157)
(251, -3.635815602836643, -11.268365533982193)
(252, 10.774708171206127, -11.04793479693031)
(253, -18.060942760942577, -11.118064876570433)
(254, -17.987725631768694, -11.186761484122414)
(255, -18.058064516128823, -11.25547451444248)
(256, -18.03291925465826, -11.323248961844635)
(257, -18.031399317405985, -11.390330465400249)
(258, 11.77096774193499, -11.158717483326896)
(259, 11.555052264808, -10.931579785845546)
(260, -17.974999999999785, -11.00201398798709)
(261, 13.114184397162662, -10.760852004135591)
(262, -18.05733788395896, -10.833816862933825)
(263, -18.06077738515932, -10.90608646815608)
(264, -17.999999999999655, -10.977025603474514)
(265, -18.075080906148646, -11.048006156501256)
(266, -17.830434782608624, -11.115830442762329)
(267, -22.298507462686484, -11.227657212961569)
(268, 8.671698113207654, -11.028663659699877)
(269, 16.238805970148846, -10.75598896340139)
(270, 10.32352941176458, -10.545193779649729)
(271, 11.328352490421194, -10.32645831694902)
(272, 10.97037037036989, -10.11349003007583)
(273, 11.455670103092512, -9.897798428744148)
(274, -18.013559322033654, -9.978956037677042)
(275, -18.07687074829913, -10.059935184783264)
(276, -18.08609271523157, -10.140196760087745)
(277, 14.016858237547357, -9.898626210111395)
(278, -18.068852459016266, -9.980328472600444)
(279, 10.559259259259017, -9.77493259528185)
(280, 10.609252669038518, -9.571090742638646)
(281, -18.076923076923475, -9.656149065981493)
(282, -18.006849315068603, -9.739656068472366)
(283, -18.079365079364997, -9.823053158581292)
(284, 19.368441064637853, -9.5311382163491)
(285, 8.27222222222235, -9.353104611963387)
(286, 12.298113207546795, -9.136592433768284)
(287, -18.061971830985726, -9.225846227740458)
(288, 12.72307692307645, -9.006356996232288)
(289, -25.769278996865204, -9.173986216238617)
(290, -17.981789137380023, -9.26206424545003)
(291, 10.4847328244273, -9.064596274751256)
(292, -17.9163398692809, -9.153113710696553)
(293, 9.259385665528615, -8.968988716934302)
(294, -17.837724550897985, -9.057676075273939)
(295, -17.918100890207498, -9.146280323423275)
(296, -17.98717948717925, -9.234689315060834)
(297, -9.327018633540272, -9.235612608245628)
(298, -18.013559322033654, -9.323392075383508)
(299, -17.98049535603694, -9.409963108190041)
(300, -5.786936936936731, -9.373732846477507)
(301, -18.062295081967335, -9.460618468832406)
(302, 15.155555555555223, -9.21445672858853)
(303, 8.802564102563903, -9.034286520277005)
(304, -17.961341853035073, -9.123557073604587)
(305, 27.934309623430124, -8.75297840663424)
(306, -26.463576158940377, -8.9300843841573)
(307, 10.260956175298688, -8.738173978562742)
(308, -18.07272727272719, -8.831519511504386)
(309, -17.97153024911021, -8.922919618880444)
(310, 8.369230769230585, -8.749998114999332)
(311, 11.838028169013704, -8.544117852159204)
(312, -18.044585987260973, -8.639122533510221)
(313, -17.923021582733718, -8.731961524002456)
(314, 8.517263843648115, -8.55946927032595)
(315, 12.020664206641793, -8.353667935556274)
(316, 12.376706827309166, -8.14636418792762)
(317, -17.95714285714275, -8.244471974619772)
(318, 12.788888888888492, -8.03413836598469)
(319, 16.464788732393835, -7.789149095000905)
(320, -17.912052117263713, -7.890378125223533)
(321, 9.446416382252192, -7.717010180148775)
(322, -17.95844155844135, -7.819424493931701)
(323, 10.092651757188165, -7.640303731420502)
(324, 12.730036630036485, -7.436600327805932)
(325, -17.897297297297403, -7.541207297500847)
(326, -17.933333333333064, -7.645128557859169)
(327, 12.425095057034078, -7.444426321710237)
(328, -18.05755395683449, -7.55055759806148)
(329, 8.35454545454551, -7.3915065675354095)
(330, 8.745390070921763, -7.230137601150838)
(331, 9.400630914826056, -7.063829915991069)
(332, 15.342857142856735, -6.839763045402591)
(333, -18.082352941176403, -6.952188944360329)
(334, -18.096699669966885, -7.063634051616395)
(335, 43.1201465201454, -6.561796245898777)
(336, 12.466666666666605, -6.371511616773123)
(337, -18.02531645569607, -6.488049665162352)
(338, -18.01724137931023, -6.603341582303831)
(339, 23.80289855072403, -6.299279180973553)
(340, 16.642857142856563, -6.069857817735252)
(341, -18.019335347431827, -6.1893525930322175)
(342, -18.084848484848308, -6.308307551950379)
(343, -10.965189873417723, -6.354876375165052)
(344, -18.047517730496853, -6.47180278871837)
(345, 8.6335664335664, -6.320749096495522)
(346, 8.291482649842411, -6.174626779032143)
(347, 16.37588652482207, -5.9491216459936)
(348, 16.562068965516783, -5.724009739878496)
(349, 9.706211180124006, -5.56970753067847)
(350, -18.00996884735214, -5.694110143845206)
(351, -18.05384615384605, -5.817707503945214)
(352, 27.72066420664175, -5.482323786839344)
(353, 17.447826086956184, -5.253022288101389)
(354, -18.055149501661056, -5.381043560236985)
(355, -18.08829431438112, -5.508116067778427)
(356, 16.342465753424012, -5.289610249566402)
(357, 10.003773584905602, -5.136676411221682)
(358, -17.911864406779536, -5.264428291177261)
(359, -18.038961038960903, -5.392173618655097)
(360, 19.617391304347546, -5.1420779694250704)
(361, -9.732608695652262, -5.187983276687342)
(362, 12.471223021582649, -5.011391213704642)
(363, -18.00273972602731, -5.141304698827869)
(364, 25.307067137808296, -4.836820980461508)
(365, -15.418852459016295, -4.942641295247055)
(366, 12.997297297297132, -4.763241909321613)
(367, -18.091803278688424, -4.896527523015282)
(368, 27.306249999999707, -4.574499747785131)
(369, 19.857142857142513, -4.330183321735855)
(370, -18.04680851063816, -4.467349573624878)
(371, -18.007903780068503, -4.602755115689314)
(372, 17.50925266903849, -4.381635037842036)
(373, 12.990476190475638, -4.20791392555886)
(374, 24.136802973977012, -3.9244667565635014)
(375, -18.072222222222102, -4.065944311220088)
(376, -5.758185053380866, -4.082866718641696)
(377, -18.029629629629632, -4.222334347751575)
(378, 15.738888888888765, -4.0227221153851715)
(379, -17.984039087947785, -4.162335285110798)
(380, 17.035772357723175, -3.9503542086824583)
(381, -18.031468531468423, -4.091165351910318)
(382, -18.079591836734526, -4.23104961675856)
(383, 25.42499999999952, -3.934489120590979)
(384, -13.085294117646827, -4.025997170561538)
(385, -18.05132743362825, -4.166250473192204)
(386, -18.023076923076946, -4.304818737691052)
(387, -18.011594202898483, -4.4418864923431265)
(388, 19.674377224198757, -4.200723855177708)
(389, -17.92589928057543, -4.337975609431685)
(390, 30.278277153557248, -3.9918130818017956)
(391, 15.657142857142318, -3.7953235224123545)
(392, -18.007348242811272, -3.9374437696163436)
(393, -17.9427672955974, -4.077497004876154)
(394, 19.906060606060176, -3.8376614287667907)
(395, -18.091304347826014, -3.980197857957383)
(396, -18.068421052631553, -4.121080089904124)
(397, -17.905555555555427, -4.258924844560637)
(398, 17.644525547444925, -4.039890340640581)
(399, 16.224489795917904, -3.8372465392749966)
(400, 10.76153846153842, -3.6912586892668626)
(401, 19.398113207546896, -3.460364970298725)
(402, -18.060465116278895, -3.606365971758527)
(403, 9.556603773584788, -3.4747362743050934)
(404, 9.20066889632108, -3.3479822225988314)
(405, 8.15838926174512, -3.2329185077553917)
(406, 9.874766355140128, -3.1018416591264364)
(407, 9.608474576271178, -2.97473849677246)
(408, 16.355052264807888, -2.7814405891566563)
(409, 9.361128526645698, -2.6600148979986327)
(410, 13.323076923076416, -2.500183979787882)
(411, 9.567224080267314, -2.37950989918733)
(412, 24.508474576270714, -2.11063005443275)
(413, 14.713017751479045, -1.9423935763736317)
(414, -17.95030674846605, -2.102472708094556)
(415, 14.128571428570892, -1.9401622667279017)
(416, -18.05479452054783, -2.1013085892661008)
(417, -18.021052631578858, -2.2605060296892283)
(418, 9.709665427509227, -2.1408043151172436)
(419, 20.202090592334088, -1.9173753660427302)
(420, 22.852471482889193, -1.6696768975534109)
(421, -17.90675241157579, -1.8320476526936347)
(422, 14.844982698961253, -1.6652773491770856)
(423, 8.877813504822793, -1.5598464406370867)
(424, 15.53642384105917, -1.388883737820124)
(425, 41.59124087591192, -0.9590824916828034)
(426, -18.05460992907793, -1.1300377660567547)
(427, 24.5911877394632, -0.872825511001555)
(428, 9.606060606060293, -0.7680366498309366)
(429, 18.597411003235763, -0.5743821733002695)
(430, 13.971062271061781, -0.428927728856649)
(431, -18.074999999999772, -0.6053884515680802)
(432, -17.93333333333319, -0.7786679003857313)
(433, 15.444525547444847, -0.6164359659074254)
(434, 16.112781954886984, -0.44914378669948135)
(435, 16.040579710144428, -0.2842465517310423)
(436, -17.912811387900234, -0.4605322000927342)
(437, 14.56356589147242, -0.3102912191770827)
(438, -5.840163934426518, -0.36558994632957703)
(439, 15.001408450703817, -0.2119199623592431)
(440, 28.273770491802935, 0.0729369421823787)
(441, 14.70256410256358, 0.2192332137861907)
(442, 15.691814946618674, 0.37395903111451556)
(443, 14.586440677965639, 0.5160838475830267)
(444, 15.905653710246868, 0.6699795462096652)
(445, 14.616666666666116, 0.8094464174142297)
(446, 10.646056782333996, 0.9078125210634275)
(447, -17.982445141065707, 0.7189099444421361)
(448, -18.00860927152304, 0.5316347522824844)
(449, 22.771698113206966, 0.7540353858917292)
(450, -18.080392156862576, 0.5656911104641862)
(451, 9.709665427509188, 0.6571308536346362)
(452, 18.81612903225785, 0.8387208354208684)
(453, -17.97037037037027, 0.650629923362957)
(454, 15.225850340135604, 0.7963821275306835)
(455, 21.444107744107246, 1.0028593836964492)
(456, 23.628522336769564, 1.2291160132271803)
(457, -18.097359735973523, 1.0358512557351733)
(458, 12.883850931676726, 1.1543312524945888)
(459, 17.25647840531479, 1.3153527240227907)
(460, -17.953020134227994, 1.1226689954402829)
(461, -18.09580838323339, 0.930484221653546)
(462, 11.20983606557332, 1.0332777400927438)
(463, 16.21639344262266, 1.185108897118043)
(464, 11.863398692809831, 1.2918917950749609)
(465, 56.03782771535771, 1.8393511542777885)
(466, 8.780487804877863, 1.9087625207837893)
(467, 35.77165991902785, 2.24739149476623)
(468, -17.924999999999795, 2.04566757981857)
(469, -17.968965517241248, 1.8455212488479718)
(470, 16.26575875486336, 1.9897236239081255)
(471, 26.216129032257633, 2.231987677991621)
(472, 12.456834532373751, 2.334236146535442)
(473, 18.638888888888637, 2.497282673958974)
(474, -18.02671009771976, 2.292042746242187)
(475, 8.079754601227023, 2.349919864792035)
(476, 10.293081761006182, 2.4293514837541763)
(477, 21.641064638782836, 2.621468615304463)
(478, 10.20379746835436, 2.6972919038349623)
(479, -17.91052631578933, 2.4912137216387196)
(480, 15.631970260222595, 2.6226212870245584)
(481, 15.836391437308425, 2.754758988527397)
(482, 22.756834532373816, 2.954779743965861)
(483, 17.382051282050956, 3.099052459346712)
(484, -17.95770609318984, 2.888484873821347)
(485, 22.83356643356619, 3.0879356894187953)
(486, 17.916901408450364, 3.236225346609111)
(487, 10.940350877192907, 3.3132666019149486)
(488, 8.800000000000006, 3.3681339358957993)
(489, 20.960073260072775, 3.544053329137569)
(490, 27.757943925233292, 3.786192235098526)
(491, 15.963157894736574, 3.9079618916949066)
(492, 25.04912280701722, 4.11937350084813)
(493, 23.564516129032, 4.313824927129968)
(494, 9.016901408450522, 4.360855691943174)
(495, -18.08924731182783, 4.136354661905464)
(496, 11.938709677419203, 4.214378212060601)
(497, 10.608429118773813, 4.278318721127733)
(498, -17.977591036414378, 4.055759623552312)
(499, -17.911864406779536, 3.836083383248994)
(500, 22.498069498069007, 4.022703244397194)
(501, -17.926315789473556, 3.803213054058486)
(502, 50.06666666666558, 4.265847590184557)
(503, 19.34594594594551, 4.416648573742167)
(504, 25.025605536331568, 4.622738143368061)
(505, 15.424137931034117, 4.730752141244722)
(506, 15.89999999999987, 4.842444619832274)
(507, 41.777551020407614, 5.2117956838380275)
(508, -18.064310954063483, 4.979034617459012)
(509, 16.230303030302803, 5.09154730158745)
(510, 17.295522388059155, 5.2135870524521675)
(511, -18.0264604810995, 4.981186577116651)
(512, 25.076061776061394, 5.182135329106098)
(513, -17.999999999999996, 4.950313975815037)
(514, 29.971698113207047, 5.2005278171889575)
(515, 15.11496598639438, 5.299672198881012)
(516, 41.469841269840686, 5.6613738895906085)
(517, -17.946006389776265, 5.42530008679694)
(518, 20.678260869565044, 5.577829694624621)
(519, -18.007903780068844, 5.341972359877687)
(520, -17.998360655737546, 5.108569029721534)
(521, 31.004946996465968, 5.367532809388978)
(522, 20.380442804427844, 5.517661909339366)
(523, 30.584386617099845, 5.7683291564169705)
(524, 12.091482649841879, 5.8315606913512195)
(525, 26.07859531772521, 6.034031037614959)
(526, 26.65505226480775, 6.240241249886886)
(527, -17.93333333333324, 5.998505504054685)
(528, 9.076190476190373, 6.0292823537760425)
(529, 23.04545454545387, 6.199444075692821)
(530, -18.042953020134114, 5.957020104734552)
(531, 17.661290322580413, 6.07406280691301)
(532, 8.296350364963416, 6.096285682493514)
(533, 21.74006734006686, 6.252723499069248)
(534, 13.847230320699541, 6.3286685672855505)
(535, 20.230627306272705, 6.467688154675422)
(536, 11.69127516778498, 6.519924024806517)
(537, 15.959154929577094, 6.614316333854223)
(538, 12.292215568861959, 6.6710953262043)
(539, -18.061290322580504, 6.423771469716452)
(540, 43.111764705881605, 6.790651402078103)
(541, 48.035540069685425, 7.203100288754176)
(542, -17.952287581699228, 6.951546410049642)
(543, 56.09571984435806, 7.442988144392726)
(544, 18.224115755626585, 7.550799420505065)
(545, 12.62296072507516, 7.601521033550766)
(546, 16.35971223021549, 7.689102945517413)
(547, 9.297260273972586, 7.705184518801965)
(548, 18.571014492753413, 7.813842818541479)
(549, 9.121299638989159, 7.826917386745956)
(550, 31.50689655172355, 8.063717178395732)
(551, 11.469841269841112, 8.097778419310186)
(552, 26.71428571428504, 8.283943492259935)
(553, 17.979211469533787, 8.380896172032674)
(554, 30.344982698961537, 8.600537037301962)
(555, 24.464948453607832, 8.75918115146502)
(556, 14.64035087719267, 8.817992848722296)
(557, 19.37986577181188, 8.923611577953192)
(558, 12.480132450330885, 8.95917678667697)
(559, 27.728571428570895, 9.14687073309591)
(560, 14.067441860464655, 9.196076444369597)
(561, -17.99867549668864, 8.924128924959014)
(562, 35.206382978722885, 9.186951465496652)
(563, 10.57459283387607, 9.200827879180446)
(564, 21.162081784386277, 9.320440418232504)
(565, 30.419753086419142, 9.531433544914371)
(566, 24.964948453607683, 9.685768694001304)
(567, 34.58955223880541, 9.934806529449345)
(568, 8.230030030030054, 9.91775876445515)
(569, 56.027450980395, 10.37885568661455)
(570, 19.368493150684483, 10.468752061255248)
(571, 32.859073359072944, 10.692655274233426)
(572, 13.866666666666298, 10.724395388157754)
(573, 14.697069597068992, 10.764122130246868)
(574, 21.48925081433182, 10.871373417087717)
(575, 37.71565836298907, 11.139816266546731)
(576, 26.87222222222183, 11.29714032610348)
(577, 16.84912891986044, 11.35266021204105)
(578, 25.60137457044617, 11.4951473556251)
(579, 32.91409395973126, 11.709336821666161)
(580, 36.14548494983213, 11.95369830294782)
(581, 20.038783269961655, 12.03454915261796)
(582, 28.216129032257683, 12.196364951414356)
(583, 31.360073260072795, 12.388002034500941)
(584, 11.074592833875961, 12.374867942494692)
(585, 22.667123287670748, 12.477790495946453)
(586, 27.810344827585716, 12.631116039262844)
(587, 16.240540540540326, 12.667210284275619)
(588, 9.27986577181208, 12.633336839150983)
(589, 20.60424028268515, 12.713045873586324)
(590, 51.766435986158534, 13.103579774712047)
(591, 30.898113207546743, 13.281525109040395)
(592, 34.22807017543799, 13.49099055970437)
(593, -18.094389438943857, 13.175136759717889)
(594, 22.538028169013785, 13.268765673810847)
(595, 10.678048780487675, 13.242858504877615)
(596, 14.495774647887046, 13.255387666307708)
(597, 29.766666666666225, 13.420500456311293)
(598, 30.545323741006754, 13.591748689158248)
(599, 20.8740740740735, 13.6645719430074)
(600, 10.1920634920632, 13.629846858497958)
(601, 10.92439024390203, 13.602792292352)
(602, 18.692057761732336, 13.653684947045804)
(603, 20.291503267973365, 13.72006313025508)
(604, -17.991222570532855, 13.4029502732472)
(605, 27.29741100323576, 13.541894880547085)
(606, 9.071428571428566, 13.4971902174559)
(607, 22.781818181817755, 13.590036497099518)
(608, -18.077695167286176, 13.273359180455662)
(609, 22.732835820895218, 13.367953946860057)
(610, 15.599290780141539, 13.390267315192872)
(611, 13.760992907801318, 13.393974571118957)
(612, 14.478134110787067, 13.404816166515637)
(613, 22.828571428570918, 13.49905371913619)
(614, 16.847619047618835, 13.532539372421017)
(615, 56.08507462686744, 13.95806472496548)
(616, 56.00622837370217, 14.378546361452846)
(617, 17.055555555555213, 14.40531645339387)
(618, 23.320477815699277, 14.494468067016923)
(619, -18.078947368420874, 14.168733912662544)
(620, 25.51418439716265, 14.282188417507545)
(621, 20.984210526315216, 14.349208638595622)
(622, 50.79700374531803, 14.713686589662846)
(623, 13.527118644067324, 14.70182091020689)
(624, 25.407189542482996, 14.808874596529652)
(625, 13.428522336769241, 14.795071073932048)
(626, 35.358208955223475, 15.000702452744962)
(627, 31.140067340067013, 15.162096101618182)
(628, -18.046278317152034, 14.83001235743048)
(629, 56.060563380282346, 15.242317867658999)
(630, 20.400668896320678, 15.293901377945614)
